	N	KNN	CPD	Time	Distortion
0	1000.0	0.8605714285714358	0.9944682196209308	14.54451036453247	0.021644862316556386
1	25750.0	0.6333120665742195	0.9782246102853133	298.873820066452	0.040756905005598386
2	50500.0	0.49982319660538244	0.9797614117240635	594.4273581504822	0.044750815382758345
3	75250.0	0.40836355007117353	0.9351377808548855	909.9199540615082	0.04685279901824989
4	100000.0	0.3467999999999936	0.9731849530065498	1247.189782857895	0.05961519391015404
