	N	KNN	CPD	Time	Distortion
0	1000.0	0.8495714285714345	0.9925890123587912	14.99872875213623	0.026213376922417753
1	25750.0	0.6393952843273356	0.9683541362649847	302.28473258018494	0.0454941280158726
2	50500.0	0.5033493635077811	0.9878372716085297	610.7209696769714	0.04680757976578391
3	75250.0	0.4137475083056307	0.9764309985254188	932.8177812099457	0.04895537871008419
4	100000.0	0.3415514285714201	0.9514226242551543	1261.5698337554932	0.0667455578900263
