	N	KNN	CPD	Time	Distortion
0	1000.0	0.8563571428571507	0.9942339095138253	14.746034860610962	0.02376811789303806
1	25750.0	0.6340138696255372	0.9720213355603438	301.572429895401	0.039298414331027286
2	50500.0	0.49572277227723277	0.9582931365859613	594.3353264331818	0.04984120274576431
3	75250.0	0.4064385382059677	0.9792480407172393	910.8479793071747	0.046648921969626965
4	100000.0	0.34357714285713203	0.990922237960466	1258.6758742332458	0.06512725311655856
