[0.65343537 0.06750311 0.75143266]
[0.88252125 0.75419838 0.32936177]
[0.84056036 0.29125424 0.46372923]
[0.78611985 0.50231093 0.43852477]
[0.9883918  0.69155049 0.62691635]
[0.44527296 0.20440121 0.13903657]
[0.73759178 0.64865884 0.91477021]
[0.34979407 0.38982879 0.7298    ]
[0.64675555 0.44247393 0.2428382 ]
[0.82325849 0.25655251 0.52532743]
[0.5542552  0.40849365 1.02178074]
[0.04502381 0.36845084 0.88478828]
[0.84496557 1.00406929 0.52387372]
[0.80929253 0.83042129 0.1899316 ]
[0.30706831 0.03042541 0.619282  ]
[0.72648504 0.20416938 0.03721529]
[0.3176809  0.14513086 0.89954802]
[0.81978435 0.55969702 0.83747908]
[0.08706969 0.25632956 0.64854211]
[0.42076504 0.02039063 0.23756639]
[0.26837882 0.0548547  0.042132  ]
[0.73696638 0.30234974 0.3328699 ]
[0.36211216 0.32375652 0.80751486]
[0.85390685 0.06435919 0.07001782]
[0.4574032  0.8771922  0.45631761]
[0.94055997 0.45772043 0.81592164]
[0.92670188 0.53815918 0.80288408]
[0.78610568 0.53888068 0.01399944]
[0.85338106 0.3603568  0.21295183]
[0.11543419 0.7072719  0.43190649]
[0.74211584 0.85661    0.87836127]
[0.4107347  0.61092862 0.55771922]
[0.88455744 0.89638992 0.21600299]
[0.08769834 0.44379607 0.24795327]
[0.94741069 0.62920296 0.26948184]
[0.6965693  0.64548727 0.49038791]
[0.84702098 0.4070124  0.45718604]
[0.39428039 0.69413704 0.30970196]
[-0.02031789  0.19736599  0.36159279]
[0.48754344 0.86898336 0.60062787]
[0.54119562 0.7030754  0.20294057]
[0.5249822  0.44793162 0.71007825]
[0.55191349 0.45338294 0.11469561]
[0.37764448 0.25832097 0.69253743]
[0.45659301 0.40835229 0.45143612]
[0.46027538 0.02357687 0.65944281]
[0.23894164 0.55881419 0.2685668 ]
[0.87357182 0.16588636 0.48217093]
[0.63859948 0.10894743 0.88050057]
[0.18711301 0.86380897 0.04112564]
[0.43417317 0.85257946 0.21574554]
[0.29897979 0.88600617 0.02570508]
[0.85632158 0.64300047 0.28334595]
[0.72209805 0.94647513 0.51066264]
[0.94798664 0.80340357 0.50431533]
[0.86691636 0.71711328 0.94915143]
[0.11946853 0.74442322 0.45258651]
[0.28147319 0.76762652 0.64865197]
[0.9594677  0.1303621  0.60759252]
[0.25787539 0.91809646 0.22398963]
[0.39105431 0.25693914 0.90996001]
[0.41796419 0.88459273 0.98611655]
[0.46502169 0.65278722 0.36468153]
[0.56251041 0.96977879 0.10659032]
[0.90060787 0.23712883 0.45132875]
[0.49331258 0.86916597 0.25794555]
[0.08407547 0.54615799 0.52186271]
[0.47541064 0.89817789 0.71446021]
[0.82256557 0.8132705  0.81438328]
[0.68179457 0.18180852 0.85065301]
[0.78677375 0.88730999 0.83888373]
[0.17396818 0.92881747 0.25127057]
[0.92609455 0.41882277 0.54681467]
[0.62011648 0.9659189  0.72258425]
[0.71911361 0.12416798 0.82193649]
[0.44018348 0.90071237 0.85867226]
[0.15798192 0.4189952  0.71279037]
[0.0206297  0.90034633 0.75787883]
[0.78768407 0.02198794 0.34923366]
[0.86778062 0.49488639 0.21428646]
[0.72857359 0.75989846 0.01711972]
[0.87475561 0.5690187  0.15458371]
[0.41637958 0.76559023 0.16963096]
[0.05272219 0.62431124 0.90400543]
[0.97198293 0.91436007 0.25113787]
[0.76872087 0.70531426 0.97837125]
[0.09008003 0.7173697  0.45631692]
[0.4686092  0.70426412 0.12388343]
[0.50655669 0.75410862 0.2827983 ]
[0.67636435 0.03569639 0.1550177 ]
[0.08672746 0.03052482 0.18605059]
[0.98026081 0.55266218 0.51564735]
[0.71658372 0.41460219 0.6095711 ]
[0.24175318 0.9493674  0.05738503]
[0.61519617 0.01447181 0.21423436]
[0.9029777  0.03407074 0.8637591 ]
[0.50715013 0.25836453 0.83386879]
[0.95890562 0.71413304 0.66613673]
[0.65792703 0.7892405  0.47807904]
[0.47330602 0.03907901 0.02903094]
[0.03694213 0.22430599 0.22331424]
[0.84972663 0.83719013 0.79597238]
[0.55526933 0.67242461 0.23507995]
[0.7170738  0.42617584 0.95273632]
[0.85417036 0.40855209 0.83144304]
[0.96930134 0.68122162 0.45061732]
[0.77848333 1.00820777 0.57542024]
[0.96246918 0.49212207 0.87612631]
[0.61341117 0.98001688 0.4055496 ]
[ 0.72272959  0.65446943 -0.01271853]
[0.28263712 0.64414854 0.36851225]
[0.82630388 0.04574385 0.04435995]
[0.78615434 0.5947057  0.95920987]
[1.00283763 0.45212603 0.95772106]
[0.95076326 0.93004092 0.34025848]
[0.08232196 0.62827867 0.73224153]
[0.21940374 0.56875894 0.52851504]
[0.56816739 0.13953851 0.50970224]
[0.63472593 0.62211659 0.49603256]
[0.28220985 0.25041641 0.77683686]
[0.98939047 0.85325621 0.34916772]
[0.60750268 0.58689383 0.37086573]
[0.17674716 0.30396844 0.39501276]
[0.48208668 0.84785873 0.34640233]
[0.18144127 0.33341877 0.96482918]
[0.35031858 0.45453312 0.68795757]
[0.83432014 0.46303848 0.9774057 ]
[0.75482715 0.52854322 0.70596234]
[0.68138608 0.6122638  0.63007503]
[0.36346787 0.09189846 0.42087878]
[0.95042504 0.37319551 0.07398088]
[0.48635574 0.48517982 0.91499594]
[0.04139997 0.58268418 0.03001064]
[0.63136534 0.33467503 0.83534026]
[0.32021394 0.6597302  0.11219161]
[0.37019963 0.90730952 0.58954243]
[0.3836175  0.54567329 0.09842564]
[1.00590915 0.47758578 0.49660417]
[0.58496169 0.5610894  0.44960435]
[0.66092985 0.11534768 0.07667344]
[0.78960203 0.0649671  0.11917029]
[0.58028832 0.60574809 0.01280475]
[0.56438439 0.00382304 0.26363385]
[0.14571601 0.45684457 0.40747443]
[0.88804623 0.79808136 0.65051366]
[0.76052782 0.59599953 0.88704557]
[0.32810535 0.35280311 0.06510421]
[0.42481948 1.01475203 0.37487649]
[0.09644545 0.85397383 0.7209073 ]
[0.84660121 0.39924728 0.18811062]
[0.44061434 0.43621931 0.27020705]
[0.92109255 0.54828255 0.0169255 ]
[0.94131753 0.71478679 0.10042151]
[0.07174944 0.05109183 0.42627548]
[0.31928002 0.9614473  0.90085547]
[0.7633072  0.15015281 0.18659788]
[0.51992267 0.29048509 0.61768842]
[0.48245028 0.58889385 0.68669526]
[0.04205319 0.54723954 0.97803496]
[0.8074082 0.7964921 0.8452859]
[0.35032789 0.65816144 0.16098076]
[0.52429276 0.29427229 0.64670574]
[0.2783736  0.75968675 0.12126188]
[0.31155256 0.06084201 0.92262858]
[0.37321776 0.78829473 0.32285931]
[0.73365849 0.5375949  0.72180847]
[0.43739948 0.22122483 0.70896307]
[0.44613582 0.028687   0.06227314]
[0.14196929 0.83783777 0.52823259]
[0.12912877 0.33892626 0.16442947]
[0.13576355 0.65995586 0.76876816]
[0.32246299 0.95436708 0.42349524]
[0.38166669 0.7160482  0.77601684]
[0.30569865 0.57830384 0.47868384]
[ 0.66309042 -0.00973654  0.37677422]
[0.48634025 0.72862    0.62956616]
[0.65201437 0.10529498 0.67302516]
[0.09086095 0.30384328 0.54498188]
[0.72549346 0.6948708  0.47239911]
[0.75759469 0.08860208 0.56298323]
[0.97966141 0.24815822 0.77544844]
[0.6948869  0.42147649 0.26287194]
[0.478259   0.61330801 0.51437995]
[0.92181473 0.38963721 0.2149218 ]
[0.32632045 0.47431598 0.96442014]
[0.55470923 0.83717232 1.00203584]
[0.88883609 0.34125679 0.26550008]
[0.51302699 0.37472947 0.20961287]
[0.48814969 0.27679374 0.29748466]
[0.67753824 0.68461052 0.39560427]
[0.5230455  0.54889341 0.60793101]
[0.80262443 0.04310841 0.74296896]
[0.88320618 0.10745144 0.7423524 ]
[0.11500782 0.37628753 0.5691302 ]
[0.99529411 0.50226815 0.5276742 ]
[0.92044861 0.30161271 0.18110824]
[0.34448549 0.61881233 0.35339477]
[0.79737065 0.03830015 0.5325965 ]
[0.26110496 0.92557928 0.79654263]
[0.43313996 0.30559523 0.46694239]
[0.94441046 0.5391118  0.01706575]
[0.20558633 0.44166781 0.21669049]
[0.65390666 0.14480732 0.04821954]
[0.32560508 0.30994132 0.43758556]
[0.42176259 0.41489508 0.80229831]
[0.49835024 0.22148264 0.53315164]
[0.19661166 0.9251426  0.34538731]
[0.08005957 0.71672378 0.38994611]
[0.43188273 0.04905001 0.69364739]
[0.96482938 0.23712186 0.83619981]
[0.34161942 0.9090864  0.82718697]
[0.96585571 0.91693619 0.15735404]
[0.02727912 0.3427997  0.06123448]
[0.65394851 0.67850214 0.60040316]
[0.948304   0.54985923 0.69788242]
[0.39751248 0.25491496 0.99047184]
[0.3833352  1.02072059 0.53285479]
[0.83355935 0.49442712 0.33312759]
[0.61729328 0.01930421 0.24283558]
[0.63746789 0.49464508 0.28237682]
[0.1782951  0.28713148 0.33522617]
[0.04682434 0.60522556 0.05183603]
[0.27274287 0.34549042 0.10679515]
[0.5110343  0.41536194 0.13758946]
[0.38835235 0.62079391 0.40480327]
[0.14716218 0.49377271 0.64277717]
[1.01219559 0.5914809  0.87730132]
[0.28886869 0.74824153 0.81482541]
[0.50304702 0.03009796 0.78826925]
[2.55301683e-01 2.66045497e-04 4.87734450e-01]
[0.93729078 0.04751303 0.0627951 ]
[0.15890349 0.29712991 0.33878933]
[0.04041255 0.11786435 0.56301577]
[0.33113327 0.15470541 0.72673431]
[0.22553794 0.54131185 0.23218611]
[0.34949359 0.94418154 0.31903237]
[0.54999898 0.63115074 0.45830207]
[0.32487018 0.06221649 0.3301138 ]
[0.94764712 0.16130564 0.52808723]
[0.67852623 0.42456741 0.23561105]
[0.39484005 0.60507109 0.73359991]
[0.00230654 0.02115703 0.64142004]
[0.14443743 0.61291012 0.45563608]
[0.8371093  0.04006325 0.71392711]
[0.50907433 0.43756502 0.17677744]
[0.29436218 0.08180927 0.09779785]
[0.49235526 0.79457599 0.5016046 ]
[0.72991216 0.26954111 0.40557339]
[0.42952003 0.56039691 0.918455  ]
[0.64477391 0.60957781 0.26270154]
[0.18599984 0.84677492 0.62929235]
[ 0.39579059 -0.0103231   0.66209402]
[0.35933541 0.63424073 0.58664463]
[0.55233644 0.450006   0.12489959]
[ 0.61411246  0.54864542 -0.00445625]
[0.15853291 0.062557   0.08497028]
[0.10004511 0.37775428 0.47286185]
[0.96789757 0.94210389 0.71073957]
[0.49963475 0.87662845 0.95822702]
[0.88513682 0.41640139 0.71257833]
[0.50497614 0.08969865 0.01952948]
[0.76062978 0.05888802 0.46278454]
[0.78558543 0.80635002 0.20392344]
[0.53120465 0.51387238 0.20823477]
[0.55187183 0.85813864 0.46243233]
[0.21959746 0.71743897 0.1790145 ]
[0.00211647 0.38019881 0.30379775]
[ 0.71111556  0.44394381 -0.01568042]
[0.46394921 0.05556182 0.46026035]
[0.74196612 0.52925174 0.01405942]
[0.89179903 0.56829148 0.52550838]
[0.17782145 0.34736716 0.98665701]
[0.66474084 0.44515447 0.17938002]
[0.91090312 0.42619891 0.42089543]
[0.74711214 0.70047217 0.87991443]
[0.48100087 1.00722358 0.37446303]
[0.40690486 0.64965573 0.87942615]
[0.06570193 0.58989516 0.06519801]
[0.93620306 0.32844704 0.87122401]
[0.09809421 0.63743099 0.40195394]
[0.01663817 0.67897295 0.84639814]
[0.18238807 0.48246242 0.84066843]
[0.4118075  0.3132397  0.42143583]
[0.39382548 0.15825045 0.8446853 ]
[0.11298111 0.13186007 0.94347439]
[0.90590481 0.45493555 0.53372324]
[0.22310458 0.71643542 0.27203305]
[0.97740739 0.41809031 0.01631542]
[0.39309849 0.44874182 0.41897666]
[0.88239862 1.00385838 0.52007298]
[ 0.23280378  0.16040374 -0.00421767]
[0.96599243 0.04194345 0.54542177]
[0.72614259 0.29991109 0.64466541]
[0.82655814 0.19934009 0.1136987 ]
[0.04693753 0.01534986 0.56215052]
[0.16583252 0.55021395 0.85568106]
[0.43138776 0.8834522  0.38832858]
[1.01912804 0.26206876 0.40854289]
[0.18897835 0.04246919 0.45549276]
[0.04892413 0.84721977 0.82920488]
[0.23130874 0.72086805 0.16780472]
[0.47201438 0.6358273  0.19465481]
[0.67678203 0.52175002 0.48365311]
[0.17728799 0.71297051 0.74491521]
[0.80247794 0.59718254 0.59193768]
[0.0804804  0.8744407  0.81980902]
[0.91385275 0.73034751 0.65213903]
[0.14396242 0.9074913  0.55305076]
[0.04928243 0.60897047 0.02463089]
[0.10020928 0.45586814 0.09240585]
[0.67460059 0.57768611 0.01008535]
[0.51311923 0.71451068 0.10319795]
[0.76386879 0.09022996 0.79184313]
[0.39233963 0.13158182 0.37657195]
[-0.0208198   0.29645516  0.59733241]
[0.98101974 0.61791558 0.9379808 ]
[0.60075518 0.75185741 0.46240997]
[0.66110621 0.90375042 0.86300673]
[0.43933795 0.09869457 0.90117803]
[1.00756617 0.41228696 0.67828893]
[0.58609065 0.28948008 0.93952963]
[0.62646772 0.14130648 0.49333195]
[0.83946225 0.09704223 0.46537114]
[0.97391216 0.93657243 0.30345588]
[0.84469561 0.83108316 0.33033333]
[0.47856373 0.37448612 0.63779497]
[0.25116025 0.41374954 0.99051534]
[0.77998755 0.81148176 0.21219154]
[0.10340259 0.3054673  0.72329633]
[0.61109751 0.56075134 0.49472195]
[0.82553731 0.34850058 0.47786828]
[0.31203974 0.18980243 0.4712533 ]
[0.89834032 0.4351773  0.02653075]
[0.93667024 0.08309095 0.06199711]
[0.71524803 0.54474439 0.0799827 ]
[0.74804361 0.15805266 0.56530912]
[0.80593708 0.79356927 0.07739972]
[0.30589678 0.0795495  0.55988358]
[0.08551389 0.30441305 0.96152338]
[0.96713579 0.60205324 0.15260136]
[0.99962875 0.5394502  0.56444985]
[0.84192813 0.00655221 0.52913969]
[0.03965326 0.67012811 0.85747156]
[0.42184559 0.88424979 0.47223947]
[0.48941485 0.70393521 0.9295078 ]
[0.88227665 0.06832292 0.08288593]
[0.86194773 0.77191064 0.10970022]
[0.14161446 0.40560175 0.95245109]
[0.56502073 0.77090373 0.52468265]
[0.36401248 0.47537775 0.82288446]
[0.75708428 0.69454798 0.66092058]
[0.34500218 0.88459609 0.22023164]
[0.6519293  0.94431299 0.37303524]
[0.67639768 0.42144798 0.8690747 ]
[0.78522321 0.84722254 0.69003255]
[0.71010939 0.69324546 0.09527291]
[0.4130321  0.31713597 0.81009576]
[0.2978585  0.21759296 0.96339524]
[0.81225275 0.17284409 0.36258482]
[0.37946361 0.03593579 0.1718314 ]
[0.28966361 0.93751473 0.9391447 ]
[0.83416401 0.92654548 0.77873122]
[0.40093002 0.68526332 0.77819745]
[0.7732158  0.47379733 0.84100564]
[0.12449961 0.15936824 0.92711422]
[0.96463712 0.77035222 0.49281886]
[0.26127905 0.11146536 0.43714519]
[0.40835408 0.41537797 0.73455661]
[0.91507969 0.30005395 0.76152359]
[0.03023602 0.57398641 0.14790949]
[0.22231958 0.23349166 0.97213451]
[0.0584009  0.12166924 0.24691726]
[0.06439139 0.10914411 0.74556188]
[0.14387483 0.12262803 0.30677638]
[0.46177128 0.45062781 0.97264025]
[0.40574213 0.44584402 0.65276466]
[0.41312971 0.53686284 0.44315788]
[0.59326413 0.41003778 0.36725249]
[0.93138473 0.53900577 0.77600263]
[0.71105149 0.85049538 0.36954667]
[0.75908114 0.95156155 0.641263  ]
[0.45142294 0.14346336 0.08600623]
[0.97395935 0.44382581 0.95953502]
[0.15933002 0.30103957 0.15587136]
[0.68333518 0.0668429  0.43042905]
[0.47460552 0.65328499 1.00851844]
[0.08040347 0.2509027  0.35243026]
[0.22998404 0.79342613 0.03309146]
[0.87655245 0.57799596 0.97277059]
[0.4883744  0.99479573 0.00828418]
[0.35233024 0.81008821 0.70285055]
[0.42686868 0.55590882 0.3142256 ]
[0.58347209 0.37175869 0.21755817]
[0.49072838 0.13444465 0.60597271]
[0.01254674 0.28274383 0.54171618]
[0.41387873 0.37204455 0.19534719]
[0.94823112 0.9278303  0.48900185]
[0.16302365 0.2192037  0.92867933]
[0.31486169 0.34932044 0.87131199]
[0.24413141 0.57225732 0.11399383]
[0.36309452 0.39159928 0.23813353]
[0.98420132 0.66425369 0.73339614]
[0.46660429 0.58719619 0.50736179]
[0.16022056 0.8467196  0.5941799 ]
[0.47817427 0.39107881 0.63216893]
[0.19640559 0.96915465 0.61893597]
[0.94804518 0.39515789 0.72368532]
[0.11739086 0.66304325 0.37788273]
[0.18950046 0.64769637 0.99654395]
[0.85173286 0.7134857  0.03192023]
[0.93022136 0.55313495 0.65811232]
[0.37327823 0.51324627 0.3881031 ]
[-0.01236112  0.45416734  0.68315605]
[0.41726723 0.33151691 0.97071628]
[0.18689921 0.20504784 0.86251747]
[0.60539496 0.26118672 0.49339399]
[0.37914573 0.8997384  0.13298882]
[0.97288407 0.20382403 0.4087339 ]
[0.62576339 0.04182042 0.18161841]
[0.77503319 0.07707582 0.39394036]
[0.29737372 0.34172905 0.19523592]
[0.59102075 0.05064268 0.72869122]
[0.25608034 0.5486549  0.77835164]
[0.36071767 0.51887862 0.97061309]
[0.10378167 0.50837311 0.00712546]
[0.44549985 0.30613194 0.01162283]
[0.72177176 0.21163687 0.34472026]
[0.9915108  0.42656536 0.80135033]
[0.2009752  0.96869709 0.4741675 ]
[0.79182834 0.41344359 0.01781652]
[0.53749686 0.43057295 0.94060455]
[0.88548857 0.23759498 0.57327986]
[0.61292538 0.0313759  0.743861  ]
[0.01780979 0.25761158 0.43300551]
[0.02166054 0.72641618 0.79146887]
[0.24881391 0.72919878 0.58232316]
[0.70424633 0.03525703 0.78173429]
[0.39149772 0.34562049 0.64083779]
[0.37863397 0.30159641 0.05839945]
[0.25521897 0.36226119 0.70936524]
[0.00859298 0.71807646 0.30009629]
[0.74277213 0.77815371 0.3701181 ]
[0.37834562 0.03231345 0.7601807 ]
[0.24578451 0.71108654 0.79928603]
[0.62396722 0.11291546 0.33255095]
[0.2432649  0.66527078 0.64675012]
[0.9480559  0.25290768 0.63717648]
[0.97097281 0.75086918 0.60125318]
[1.00201823 0.92874926 0.5393492 ]
[0.00271038 0.75184914 0.49130736]
[0.62381815 0.16235911 0.0173818 ]
[0.51256837 0.96008432 0.24124716]
[0.39934667 0.21981079 0.028235  ]
[0.12847174 0.57264681 0.01249507]
[0.1554365  0.8893857  0.45499516]
[ 0.55886619 -0.00886407  0.41824526]
[ 0.5488491   0.46568584 -0.01931771]
[0.68241988 0.59186971 0.77033619]
[0.94874988 0.73408629 0.45346039]
[0.39525675 0.33725637 0.59116445]
[0.9474939  0.26098981 0.17217549]
[0.8719196  0.95557086 0.84962646]
[0.63048051 0.80447896 0.68763825]
[0.55726235 0.07035388 0.50219273]
[0.49270993 0.88712011 0.93718849]
[0.58108263 0.4762471  0.1273696 ]
[0.07653402 0.42562616 0.8534562 ]
[0.82019506 0.27952543 0.45125666]
[0.28893501 0.55929947 0.52560745]
[0.3494293  0.57984763 0.96399152]
[1.00819841 0.44204277 0.94228307]
[0.32051061 0.37529864 0.99829165]
[0.69950238 0.55870515 0.21030623]
[ 0.49577853  0.35922161 -0.00983416]
[0.0499316  0.49880569 0.62176833]
[0.37659434 0.52064723 0.15821784]
[0.53561767 0.51546627 0.73598173]
[0.17502589 0.93406039 0.53113043]
[0.14304992 0.55222288 0.64195659]
[0.68308411 0.01257874 0.93816154]
[0.27599424 0.74767165 0.38016285]
[0.16629    0.24653676 0.62862336]
[0.20111798 0.82511049 0.45772511]
[0.14963244 0.70865855 0.06628867]
[0.03148597 0.46735825 0.72067576]
[0.84854825 0.97674466 0.81236455]
[0.3454792  0.54736247 0.60087066]
[0.17133768 0.74708667 0.56092021]
[0.99227713 0.80526348 0.65193826]
[0.39484504 0.63733677 0.94854946]
[0.82542738 0.21804119 0.46125034]
[0.87499223 0.92895699 0.93487108]
[0.83239914 0.33920536 0.82806298]
[0.87047613 0.90735296 0.65108661]
[0.5942891  1.0060721  0.54289222]
[0.94500503 0.31581165 0.0785536 ]
[0.04474429 0.96336602 0.23051284]
[0.11422387 0.67019984 0.17408442]
[0.74749945 0.08240345 0.19016261]
[0.33540019 0.97085252 0.92605734]
[0.50952337 0.37851193 0.97665579]
[0.96418297 0.86427882 0.4130181 ]
[0.40961391 0.50434709 0.99580316]
[0.75589841 1.00222786 0.65080394]
[0.12606431 0.21676993 0.40863685]
[ 0.45042599 -0.01713473  0.3815952 ]
[0.19696904 0.9375559  0.37704487]
[0.18789331 0.43463839 0.83276947]
[0.01626209 0.32269595 0.7177965 ]
[0.8088228  0.42844246 0.71186124]
[0.89824272 0.26772372 0.05170945]
[0.92784399 0.85022378 0.23204386]
[0.84098957 0.58032047 0.11309734]
[0.2782227  0.95842821 0.85122925]
[0.38662833 0.56706549 0.36279199]
[0.62901056 0.3523376  0.76503606]
[0.1768626  0.55507746 0.35781154]
[0.93614656 0.48137471 0.98169266]
[0.21464857 0.91210029 0.350612  ]
[0.25006412 0.21934169 0.14867871]
[0.00240803 0.53058607 0.33122368]
[0.51953924 0.29682607 0.22670175]
[0.85822216 0.3768504  0.89609354]
[0.71285626 0.46218499 0.78615467]
[0.08954648 0.28443905 0.3200011 ]
[0.48134891 0.48611796 0.72608487]
[0.71423465 0.81139338 0.39299933]
[0.04903818 0.30467283 0.35565222]
[0.35812154 0.71147374 0.56429972]
[0.36850792 0.97790378 0.33424317]
[0.94582615 0.21157523 0.88301457]
[0.43179101 0.94537788 0.67505794]
[0.20284134 0.03314401 0.46003765]
[ 0.68086842 -0.01134909  0.93352588]
[0.23364946 0.802257   0.36245128]
[0.07742947 0.47069153 0.80746045]
[0.47658282 0.79984724 0.98069144]
[0.14930328 0.38855641 0.8378264 ]
[0.03796844 0.27560521 0.87137337]
[0.22182162 0.89331331 0.62814757]
[0.14903077 0.50712263 0.75430189]
[0.13438156 0.81698981 0.65726497]
[0.86881473 0.70084216 0.56576064]
[0.44228462 0.96446067 0.2239318 ]
[0.72436624 0.89626519 0.10686787]
[0.85754697 0.35628267 0.08165669]
