[0.04443876 0.04765219 0.06465856]
[0.03171389 0.09229425 0.93151299]
[0.82836561 0.84294125 0.34281367]
[0.08268205 0.41324149 0.13287299]
[0.41717296 0.30302706 0.28905618]
[0.08842286 0.8129666  0.13897498]
[0.04351003 0.49523078 0.71957225]
[0.48293993 0.39490199 0.08216762]
[0.56209278 0.83949418 0.54146903]
[0.34320148 0.95813901 0.10031909]
[0.95648831 0.67200494 0.0416092 ]
[0.82836442 0.24022891 0.09190494]
[0.68936754 0.64379734 0.05856121]
[0.96814097 0.49085005 0.25044869]
[0.35829791 0.35229543 0.43231545]
[0.04546665 0.8802172  0.42333602]
[0.79239493 0.03958225 0.59462721]
[0.02193879 0.50712181 0.58320661]
[0.24359252 0.63486124 0.66832887]
[0.47083045 0.07040145 0.52879978]
[0.70893988 0.75123361 0.10845519]
[0.49033927 0.56835839 0.91392972]
[0.11264658 0.30403849 0.40928357]
[0.67969327 0.25121659 0.46964635]
[0.12657518 0.52427751 0.70674752]
[0.07773136 0.12360427 0.33152446]
[0.01284888 0.66663259 0.0559109 ]
[0.67608416 0.41948564 0.56519279]
[0.95236155 0.4070661  0.62758691]
[0.11618951 0.90930627 0.3043484 ]
[0.57861765 0.28454385 0.01087691]
[0.65578156 0.07379366 0.1188324 ]
[0.46645191 0.88431306 0.87845336]
[0.38568793 0.03830557 0.04382504]
[0.041766   0.02305999 0.65989721]
[0.56299172 0.75996866 0.42177172]
[0.95687707 0.58302167 0.01542925]
[0.55763547 0.24144892 0.31830753]
[0.06381463 0.10358646 0.60833142]
[0.48868142 0.88896455 0.75217533]
[0.63776999 0.13428568 0.56873136]
[0.79683993 0.91248064 0.72146728]
[0.37879743 0.79972482 0.61798208]
[0.34376105 0.67629046 0.76848169]
[0.42897707 0.98961077 0.84187458]
[0.4391064  0.18259908 0.9169529 ]
[0.70380977 0.82683814 0.70255647]
[0.21944683 0.32509138 0.18815576]
[0.97940419 0.74340704 0.56272361]
[0.8054336  0.77795182 0.82005467]
[0.66962708 0.16677281 0.67867018]
[0.58354475 0.18517427 0.56899885]
[0.19191802 0.21122917 0.95114813]
[0.66835963 0.92193055 0.16311602]
[0.87841641 0.08928518 0.83818818]
[0.88368674 0.87800346 0.16135677]
[0.37167349 0.58720058 0.32530815]
[0.65258143 0.96198649 0.93003944]
[0.57018567 0.07523589 0.88722896]
[0.90382604 0.93979506 0.74126442]
[0.96467638 0.04607726 0.10540399]
[0.5055457  0.3058156  0.78136575]
[0.2554728  0.96545169 0.15868297]
[0.94521336 0.19193386 0.62133105]
[0.04965329 0.04579733 0.07105716]
[0.50015287 0.83834267 0.09935862]
[0.98261549 0.26983511 0.59904722]
[0.56757452 0.62482393 0.77945205]
[0.33928042 0.84226018 0.15969454]
[0.10126668 0.79247335 0.62895369]
[0.07431048 0.73279632 0.38212329]
[0.14119396 0.53374514 0.97419622]
[0.84898954 0.40512189 0.16808442]
[0.77742687 0.75186121 0.98235498]
[0.68173952 0.58512818 0.57748642]
[0.06889712 0.04890589 0.04194994]
[0.92410527 0.04774858 0.07133994]
[0.80838127 0.03516358 0.56378796]
[0.67502235 0.57111699 0.94688748]
[0.47076581 0.90108341 0.2635068 ]
[-0.01012946  0.26650976  0.2880156 ]
[0.43933077 0.47716193 0.50359092]
[0.8387096  0.73139363 0.01861881]
[0.71246363 0.06061555 0.31047005]
[0.22819567 0.75820021 0.30094255]
[0.88556415 0.84016143 0.28011937]
[0.03230782 0.30043449 0.2536566 ]
[0.03411994 0.79649577 0.6232271 ]
[0.67287675 0.16405894 0.57893087]
[0.56637249 0.85603753 0.87555366]
[0.94593482 0.04885381 0.86533662]
[0.51201303 0.12490509 0.73119818]
[0.03237713 0.1288488  0.31431353]
[0.97869085 0.56687912 0.71939294]
[0.41528738 0.64944704 0.49016093]
[0.12518657 0.06898722 0.41858952]
[0.55664995 0.35950137 0.824992  ]
[0.29980624 0.67909322 0.42227077]
[0.87300698 0.05336189 0.12776845]
[0.28217831 0.04792072 0.73829937]
[0.7715502  0.28428017 0.02163635]
[ 3.92074677e-01 -2.82391324e-04  7.05473117e-01]
[0.03171108 0.40515132 0.86959837]
[0.2960828  0.87555234 0.42293897]
[0.14565932 0.71450524 0.85020839]
[0.34546068 0.22688294 0.75129047]
[0.9448971  0.62237597 0.56061616]
[0.40050877 0.06854873 0.48856609]
[0.37097004 0.92788977 0.84890319]
[0.16085167 0.06043472 0.13598677]
