[0.0168809  0.10026868 0.05677971]
[0.0521143  0.05158605 0.90816729]
[0.95372926 0.56683214 0.74882614]
[0.38192299 0.38894167 0.70938453]
[0.04333538 0.32482574 0.86745834]
[0.45765666 0.60881264 0.40118661]
[0.93261509 0.15273697 0.91629111]
[0.69487718 0.96557633 0.04670979]
[0.36652581 0.47995628 0.26310386]
[0.67556759 0.33362961 0.6760893 ]
[0.84206982 0.24891464 0.60326243]
[0.56727435 0.37186787 0.26664791]
[0.71195746 0.66532844 0.59403354]
[0.70368168 0.66797129 0.16030738]
[0.55920509 0.43128454 0.63624326]
[0.61603299 0.12244979 0.74450082]
[ 0.31070707 -0.01597842  0.61132366]
[0.38775793 0.77443589 0.62168516]
[0.85392063 0.9059195  0.58931813]
[0.63723755 0.19938474 0.32060345]
[0.4148043  0.98346513 0.17409165]
[0.96269407 0.1329856  0.54376215]
[0.75729554 0.32552103 0.44016048]
[0.86317851 0.43756867 0.44662977]
[ 0.63417797 -0.00468399  0.78307452]
[0.58016082 0.54436219 0.83552653]
[0.70580134 0.34015622 1.03003288]
[0.21913007 0.06917787 0.12696965]
[0.37600646 0.46869629 0.81976776]
[-0.01056189  0.54686999  0.27865581]
[0.09381095 0.57639482 0.69418832]
[0.59742492 0.81638215 0.24796928]
[0.41936579 0.29022658 0.80453506]
[0.26174394 0.61012411 0.64862345]
[0.6399058  0.65915578 0.1711465 ]
[0.34008077 0.62858704 0.99085224]
[0.11911613 0.06410058 0.3655795 ]
[0.22711463 0.41087619 0.36252052]
[1.00648153 0.62072313 0.53285917]
[0.32504996 0.61502887 0.01918831]
[1.00297951 0.53607393 0.21786369]
[0.80746716 0.56774742 0.11284916]
[0.88559064 0.96982221 0.53331005]
[0.44912417 0.98547366 0.07686009]
[0.66973259 0.87998992 0.09402279]
[-0.00974941  0.72201378  0.43244316]
[0.23988391 0.40152113 0.01139192]
[0.71748865 0.87943884 0.38310545]
[0.2530917  0.0486236  0.94459559]
[0.27120888 0.33516769 0.01206436]
[0.61032403 0.5790277  0.52892526]
[0.54739676 0.55362968 0.7783378 ]
[ 0.51705295 -0.01277874  0.66802966]
[0.87840259 0.50667213 0.19959592]
[0.42684279 0.90794381 0.69742337]
[0.33012721 0.88369435 0.07517988]
[0.66068329 0.64947701 0.98969474]
[0.67328482 0.9068163  0.29707806]
[0.8428085  0.55595582 0.95600395]
[0.79636157 0.03360235 0.23495675]
[0.74045133 0.5524334  0.79207792]
[0.14278975 0.08656891 0.04362517]
[0.55950402 0.27049892 0.60796848]
[0.04874433 0.17599053 0.87153849]
[0.12690769 0.95418972 0.83608134]
[0.654255   0.86993836 0.52280596]
[0.29859789 0.55799167 0.18558601]
[0.94760959 0.81307965 0.12667587]
[0.41742948 0.05766654 0.34655773]
[0.25009916 0.14560323 0.35510118]
[0.29133129 0.18728004 0.98002341]
[0.64728788 0.40709558 0.67343543]
[0.89439336 0.78459558 0.96460436]
[0.68909078 0.69956505 0.4606289 ]
[0.69623073 0.4872199  0.52838029]
[0.50170008 0.53601245 0.62708964]
[0.3325179  1.00884514 0.4937007 ]
[0.28266452 0.66971165 0.16237106]
[ 0.44895048 -0.00341567  0.79565063]
[0.8575155  0.24840665 0.86543751]
[0.93526309 0.46033837 0.05542312]
[0.99426387 0.45191899 0.78737266]
[0.15490019 0.43336872 0.25091405]
[ 0.57200306 -0.00666411  0.27785529]
[0.38361459 0.75133675 0.54989567]
[0.56607892 0.98440017 0.44982753]
[0.44425733 0.83354081 0.58733346]
[0.87838592 0.12845874 0.73165941]
[0.51906411 0.44326213 0.95954071]
[0.82157682 0.43783673 0.98679843]
[0.97019632 0.17904295 0.46435963]
[0.34491565 0.44916843 0.55538386]
[0.64382558 0.20954052 0.02332146]
[1.00401025 0.43966176 0.87360629]
[0.29904041 0.17347366 0.56342167]
[0.53108231 0.1627238  0.74581153]
[0.11182441 0.3512111  0.08682572]
[0.79452192 0.89930226 0.00522131]
[0.02076028 0.65993073 0.84123125]
[0.96168854 0.46860975 0.08040287]
[0.3024625  0.59981958 0.99177339]
[0.68554388 0.71039697 0.92296508]
[0.39191846 0.82838595 0.33713708]
[0.18604034 0.41755363 0.40795194]
[0.65820914 0.00449531 0.25813076]
[ 0.39718214 -0.03010087  0.37642886]
[0.40205706 0.81303465 0.55421023]
[ 0.61972206 -0.01550607  0.75206843]
[0.12298308 0.03505698 0.29312095]
[0.98431028 0.40169343 0.7361916 ]
[0.38079412 0.01082978 0.24861901]
[0.21324747 0.87351695 0.16463306]
[0.56728415 0.13342456 0.91584525]
[0.834265   0.14108539 0.778221  ]
[0.39298747 0.12837194 0.87840467]
[0.38435413 0.98216023 0.57204679]
[0.32757849 0.32841304 0.79541329]
[-0.02153885  0.4795663   0.7331094 ]
[0.20166282 0.21474966 0.46789884]
[0.28679239 0.70100721 0.68363725]
[0.14168959 0.85908972 0.43910611]
[0.7205841  0.61218719 0.84852248]
